Commodity,Commodity_ID,Year,Month,Price,Arrivals
Rapeseed & Mustard Oil,14,2022,August,16141.81,14705.0
Rapeseed & Mustard Oil,14,2022,September,14743.92,14898.63
Rapeseed & Mustard Oil,14,2022,October,13627.84,13925.89
Rapeseed & Mustard Oil,14,2022,November,13990.7,14690.86
Rapeseed & Mustard Oil,14,2022,December,15300.15,14466.37
Rapeseed & Mustard Oil,14,2023,January,15153.53,14625.55
Rapeseed & Mustard Oil,14,2023,February,15073.63,14164.88
Rapeseed & Mustard Oil,14,2023,March,13593.32,16249.37
Rapeseed & Mustard Oil,14,2023,April,12367.98,13560.4
Rapeseed & Mustard Oil,14,2023,May,11945.14,16251.06
Rapeseed & Mustard Oil,14,2023,June,11208.96,16686.74
Rapeseed & Mustard Oil,14,2023,July,12726.27,13501.46
Rapeseed & Mustard Oil,14,2023,August,11866.46,14664.86
Rapeseed & Mustard Oil,14,2023,September,11954.63,13694.33
Rapeseed & Mustard Oil,14,2023,October,11419.07,13900.48
Rapeseed & Mustard Oil,14,2023,November,12372.74,12867.38
Rapeseed & Mustard Oil,14,2023,December,12671.67,13532.25
Rapeseed & Mustard Oil,14,2024,January,12584.67,14113.38
Rapeseed & Mustard Oil,14,2024,February,12401.95,16221.42
Rapeseed & Mustard Oil,14,2024,March,12333.53,15800.56
Rapeseed & Mustard Oil,14,2024,April,12373.99,8901.34
Rapeseed & Mustard Oil,14,2024,May,12239.74,10345.56
Rapeseed & Mustard Oil,14,2024,June,12610.31,8322.29
Rapeseed & Mustard Oil,14,2024,July,12721.57,9799.2
Rapeseed & Mustard Oil,14,2024,August,13319.4,14231.06
Rapeseed & Mustard Oil,14,2024,September,13074.25,13774.42
Rapeseed & Mustard Oil,14,2024,October,13290.72,7594.75
Rapeseed & Mustard Oil,14,2024,November,,
Rapeseed & Mustard Oil,14,2024,December,,
Rapeseed & Mustard,13,2011,January,2479.45,172709.61
Rapeseed & Mustard,13,2011,February,2432.95,187580.1
Rapeseed & Mustard,13,2011,March,2315.73,647389.6
Rapeseed & Mustard,13,2011,April,2322.37,1387408.93
Rapeseed & Mustard,13,2011,May,2448.88,677103.18
Rapeseed & Mustard,13,2011,June,2546.18,443198.34
Rapeseed & Mustard,13,2011,July,2582.27,339442.19
Rapeseed & Mustard,13,2011,August,2633.63,217982.97
Rapeseed & Mustard,13,2011,September,2590.92,212541.32
Rapeseed & Mustard,13,2011,October,2669.87,135103.98
Rapeseed & Mustard,13,2011,November,2782.22,132006.88
Rapeseed & Mustard,13,2011,December,2952.83,136681.71
Rapeseed & Mustard,13,2012,January,3018.75,123204.84
Rapeseed & Mustard,13,2012,February,2942.52,284277.75
Rapeseed & Mustard,13,2012,March,3304.64,1011556.46
Rapeseed & Mustard,13,2012,April,3462.97,774863.09
Rapeseed & Mustard,13,2012,May,3468.79,515719.8
Rapeseed & Mustard,13,2012,June,3477.39,330015.64
Rapeseed & Mustard,13,2012,July,3779.18,235245.37
Rapeseed & Mustard,13,2012,August,4060.65,200847.98
Rapeseed & Mustard,13,2012,September,3961.41,164250.54
Rapeseed & Mustard,13,2012,October,3911.23,179890.3
Rapeseed & Mustard,13,2012,November,3883.99,175755.27
Rapeseed & Mustard,13,2012,December,3954.59,157517.31
Rapeseed & Mustard,13,2013,January,3778.94,121939.06
Rapeseed & Mustard,13,2013,February,3385.92,204978.17
Rapeseed & Mustard,13,2013,March,3119.23,824319.44
Rapeseed & Mustard,13,2013,April,3124.58,1059522.67
Rapeseed & Mustard,13,2013,May,3105.4,589908.65
Rapeseed & Mustard,13,2013,June,3131.24,385287.01
Rapeseed & Mustard,13,2013,July,3107.79,177898.78
Rapeseed & Mustard,13,2013,August,3142.55,169223.7
Rapeseed & Mustard,13,2013,September,3179.24,252224.56
Rapeseed & Mustard,13,2013,October,3230.63,276902.67
Rapeseed & Mustard,13,2013,November,3361.17,198115.33
Rapeseed & Mustard,13,2013,December,3304.78,153586.77
Rapeseed & Mustard,13,2014,January,3207.88,186494.05
Rapeseed & Mustard,13,2014,February,3033.47,290505.01
Rapeseed & Mustard,13,2014,March,2956.67,1048685.11
Rapeseed & Mustard,13,2014,April,3002.4,1238388.81
Rapeseed & Mustard,13,2014,May,3105.49,605644.81
Rapeseed & Mustard,13,2014,June,3117.16,384425.84
Rapeseed & Mustard,13,2014,July,3239.14,240135.16
Rapeseed & Mustard,13,2014,August,3267.91,172972.42
Rapeseed & Mustard,13,2014,September,3258.89,225614.43
Rapeseed & Mustard,13,2014,October,3294.67,177447.41
Rapeseed & Mustard,13,2014,November,3338.14,172590.77
Rapeseed & Mustard,13,2014,December,3448.05,167335.35
Rapeseed & Mustard,13,2015,January,3648.48,128458.13
Rapeseed & Mustard,13,2015,February,3345.81,221897.12
Rapeseed & Mustard,13,2015,March,3200.27,603439.28
Rapeseed & Mustard,13,2015,April,3287.52,801409.44
Rapeseed & Mustard,13,2015,May,3749.4,437921.44
Rapeseed & Mustard,13,2015,June,3973.37,235936.57
Rapeseed & Mustard,13,2015,July,3993.22,173991.59
Rapeseed & Mustard,13,2015,August,4028.47,154694.57
Rapeseed & Mustard,13,2015,September,4143.27,157290.02
Rapeseed & Mustard,13,2015,October,4536.79,164332.87
Rapeseed & Mustard,13,2015,November,4451.89,82779.79
Rapeseed & Mustard,13,2015,December,4372.46,90507.38
Rapeseed & Mustard,13,2016,January,4031.25,71713.19
Rapeseed & Mustard,13,2016,February,3731.41,141737.54
Rapeseed & Mustard,13,2016,March,3544.81,596335.05
Rapeseed & Mustard,13,2016,April,3817.84,673580.88
Rapeseed & Mustard,13,2016,May,3928.45,253072.67
Rapeseed & Mustard,13,2016,June,4075.82,164085.17
Rapeseed & Mustard,13,2016,July,4264.14,96466.76
Rapeseed & Mustard,13,2016,August,4306.56,74954.57
Rapeseed & Mustard,13,2016,September,4247.45,82914.03
Rapeseed & Mustard,13,2016,October,4128.36,75073.84
Rapeseed & Mustard,13,2016,November,4185.26,53752.59
Rapeseed & Mustard,13,2016,December,4082.59,74616.64
Rapeseed & Mustard,13,2017,January,3887.96,92805.22
Rapeseed & Mustard,13,2017,February,3400.07,217886.89
Rapeseed & Mustard,13,2017,March,3426.57,735434.36
Rapeseed & Mustard,13,2017,April,3421.16,551278.08
Rapeseed & Mustard,13,2017,May,3379.6,306520.56
Rapeseed & Mustard,13,2017,June,3335.15,156324.65
Rapeseed & Mustard,13,2017,July,3410.92,121669.23
Rapeseed & Mustard,13,2017,August,3468.67,124015.99
Rapeseed & Mustard,13,2017,September,3480.84,154895.56
Rapeseed & Mustard,13,2017,October,3466.95,131867.85
Rapeseed & Mustard,13,2017,November,3535.03,127750.66
Rapeseed & Mustard,13,2017,December,3605.09,118828.22
Rapeseed & Mustard,13,2018,January,3530.15,137448.83
Rapeseed & Mustard,13,2018,February,3476.22,262280.02
Rapeseed & Mustard,13,2018,March,3530.24,667463.77
Rapeseed & Mustard,13,2018,April,3535.13,519839.57
Rapeseed & Mustard,13,2018,May,3587.45,362107.13
Rapeseed & Mustard,13,2018,June,3633.57,206476.54
Rapeseed & Mustard,13,2018,July,3747.98,110863.96
Rapeseed & Mustard,13,2018,August,3841.87,96692.92
Rapeseed & Mustard,13,2018,September,3836.22,104846.26
Rapeseed & Mustard,13,2018,October,3817.98,102427.5
Rapeseed & Mustard,13,2018,November,3874.71,72119.08
Rapeseed & Mustard,13,2018,December,3822.69,79418.32
Rapeseed & Mustard,13,2019,January,3768.63,90295.64
Rapeseed & Mustard,13,2019,February,3533.53,161153.61
Rapeseed & Mustard,13,2019,March,3389.18,634045.39
Rapeseed & Mustard,13,2019,April,3471.09,782359.85
Rapeseed & Mustard,13,2019,May,3612.2,453513.73
Rapeseed & Mustard,13,2019,June,3632.36,266745.8
Rapeseed & Mustard,13,2019,July,3633.4,133572.15
Rapeseed & Mustard,13,2019,August,3651.04,110206.06
Rapeseed & Mustard,13,2019,September,3686.27,98669.15
Rapeseed & Mustard,13,2019,October,3763.85,109668.66
Rapeseed & Mustard,13,2019,November,3871.9,125796.26
Rapeseed & Mustard,13,2019,December,4025.41,134730.97
Rapeseed & Mustard,13,2020,January,4072.34,93988.07
Rapeseed & Mustard,13,2020,February,3832.13,85318.55
Rapeseed & Mustard,13,2020,March,3597.78,315093.73
Rapeseed & Mustard,13,2020,April,3867.24,232694.17
Rapeseed & Mustard,13,2020,May,4002.72,373554.9
Rapeseed & Mustard,13,2020,June,4269.11,295521.96
Rapeseed & Mustard,13,2020,July,4399.06,137341.12
Rapeseed & Mustard,13,2020,August,4810.01,79989.99
Rapeseed & Mustard,13,2020,September,4819.02,98232.85
Rapeseed & Mustard,13,2020,October,4927.46,59449.82
Rapeseed & Mustard,13,2020,November,5337.44,47564.06
Rapeseed & Mustard,13,2020,December,5242.82,46020.57
Rapeseed & Mustard,13,2021,January,5321.36,45736.22
Rapeseed & Mustard,13,2021,February,5168.58,252453.72
Rapeseed & Mustard,13,2021,March,5069.13,966193.99
Rapeseed & Mustard,13,2021,April,5763.14,444764.74
Rapeseed & Mustard,13,2021,May,6530.22,94871.7
Rapeseed & Mustard,13,2021,June,6324.53,175096.74
Rapeseed & Mustard,13,2021,July,6578.68,150787.77
Rapeseed & Mustard,13,2021,August,6923.97,113590.39
Rapeseed & Mustard,13,2021,September,7571.62,111367.6
Rapeseed & Mustard,13,2021,October,7524.94,69402.11
Rapeseed & Mustard,13,2021,November,7524.82,71682.17
Rapeseed & Mustard,13,2021,December,7177.33,73329.63
Rapeseed & Mustard,13,2022,January,7027.81,104527.54
Rapeseed & Mustard,13,2022,February,6497.7,354092.44
Rapeseed & Mustard,13,2022,March,6366.88,1294217.52
Rapeseed & Mustard,13,2022,April,6396.97,825275.26
Rapeseed & Mustard,13,2022,May,6471.11,428153.14
Rapeseed & Mustard,13,2022,June,6342.02,262170.04
Rapeseed & Mustard,13,2022,July,6237.25,149208.38
Rapeseed & Mustard,13,2022,August,6187.23,140580.14
Rapeseed & Mustard,13,2022,September,5895.76,134731.57
Rapeseed & Mustard,13,2022,October,5983.17,130995.84
Rapeseed & Mustard,13,2022,November,6227.23,194922.02
Rapeseed & Mustard,13,2022,December,6069.14,193513.43
Rapeseed & Mustard,13,2023,January,5804.87,163085.76
Rapeseed & Mustard,13,2023,February,5172.25,467227.53
Rapeseed & Mustard,13,2023,March,5008.25,747463.73
Rapeseed & Mustard,13,2023,April,4964.77,544650.4
Rapeseed & Mustard,13,2023,May,4856.43,318019.52
Rapeseed & Mustard,13,2023,June,4814.62,231909.95
Rapeseed & Mustard,13,2023,July,5130.11,205436.3
Rapeseed & Mustard,13,2023,August,5297.86,169619.32
Rapeseed & Mustard,13,2023,September,5263.86,130916.52
Rapeseed & Mustard,13,2023,October,5259.23,174678.15
Rapeseed & Mustard,13,2023,November,5334.5,121898.47
Rapeseed & Mustard,13,2023,December,5245.49,112446.54
Rapeseed & Mustard,13,2024,January,5107.96,97051.58
Rapeseed & Mustard,13,2024,February,4808.81,326067.48
Rapeseed & Mustard,13,2024,March,4904.75,677109.99
Rapeseed & Mustard,13,2024,April,5205.99,728436.52
Rapeseed & Mustard,13,2024,May,5300.6,305421.35
Rapeseed & Mustard,13,2024,June,5527.91,198015.83
Rapeseed & Mustard,13,2024,July,5504.16,115873.78
Rapeseed & Mustard,13,2024,August,5765.48,84613.35
Rapeseed & Mustard,13,2024,September,5988.27,150176.56
Rapeseed & Mustard,13,2024,October,6108.2,90058.37
Rapeseed & Mustard,13,2024,November,,
Rapeseed & Mustard,13,2024,December,,
Rice,15,2011,January,1223.53,3320304.0
Rice,15,2011,February,1292.97,1871778.02
Rice,15,2011,March,1395.16,1316305.44
Rice,15,2011,April,1353.31,1154673.52
Rice,15,2011,May,1291.8,1511409.12
Rice,15,2011,June,1347.67,1320210.07
Rice,15,2011,July,1490.01,1002613.41
Rice,15,2011,August,1442.56,973879.83
Rice,15,2011,September,1447.41,955286.32
Rice,15,2011,October,1210.24,7625322.54
Rice,15,2011,November,1205.56,7284888.93
Rice,15,2011,December,1326.79,3159822.07
Rice,15,2012,January,1290.7,2525487.76
Rice,15,2012,February,1347.07,1779410.3
Rice,15,2012,March,1513.27,1283606.78
Rice,15,2012,April,1505.15,1334639.68
Rice,15,2012,May,1509.03,1367215.07
Rice,15,2012,June,1554.75,1107264.82
Rice,15,2012,July,1765.06,782292.07
Rice,15,2012,August,1850.52,742009.57
Rice,15,2012,September,1768.95,737706.76
Rice,15,2012,October,1395.6,8973355.41
Rice,15,2012,November,1561.61,5174244.61
Rice,15,2012,December,1622.93,3331222.52
Rice,15,2013,January,1647.58,2621791.0
Rice,15,2013,February,1791.76,1471314.52
Rice,15,2013,March,1893.81,1206369.94
Rice,15,2013,April,2074.4,989777.11
Rice,15,2013,May,1881.27,1265676.51
Rice,15,2013,June,1797.65,1333482.95
Rice,15,2013,July,1970.78,841557.92
Rice,15,2013,August,1893.41,595270.5
Rice,15,2013,September,1917.55,792766.08
Rice,15,2013,October,1700.4,8210853.34
Rice,15,2013,November,2094.14,7076608.39
Rice,15,2013,December,1893.95,3835010.12
Rice,15,2014,January,1680.46,3948804.23
Rice,15,2014,February,1774.09,1698103.1
Rice,15,2014,March,1913.27,1096945.19
Rice,15,2014,April,2001.5,1049545.47
Rice,15,2014,May,1709.73,1752943.01
Rice,15,2014,June,1774.54,1257924.02
Rice,15,2014,July,2128.67,903341.94
Rice,15,2014,August,2245.23,835220.48
Rice,15,2014,September,2092.56,926040.2
Rice,15,2014,October,1755.42,7698858.16
Rice,15,2014,November,1832.58,6399549.08
Rice,15,2014,December,1612.19,4951839.85
Rice,15,2015,January,1705.06,6553071.23
Rice,15,2015,February,1854.53,2146890.32
Rice,15,2015,March,1754.35,1451262.57
Rice,15,2015,April,1782.48,1156158.6
Rice,15,2015,May,1717.04,1463940.64
Rice,15,2015,June,1706.69,1367431.38
Rice,15,2015,July,1797.73,1022343.54
Rice,15,2015,August,1967.1,1016078.0
Rice,15,2015,September,1836.32,1103950.56
Rice,15,2015,October,1525.98,9165848.48
Rice,15,2015,November,1607.12,6529000.75
Rice,15,2015,December,1660.86,4792800.95
Rice,15,2016,January,1600.18,2682765.63
Rice,15,2016,February,1758.49,1198951.17
Rice,15,2016,March,1850.72,1033635.64
Rice,15,2016,April,1935.6,798444.96
Rice,15,2016,May,1904.92,1184187.61
Rice,15,2016,June,1985.15,930801.1
Rice,15,2016,July,2147.23,754190.42
Rice,15,2016,August,2228.52,761154.36
Rice,15,2016,September,2115.88,873661.41
Rice,15,2016,October,1580.12,8677431.32
Rice,15,2016,November,1771.74,5425053.71
Rice,15,2016,December,1736.1,4630146.47
Rice,15,2017,January,1721.14,3625367.34
Rice,15,2017,February,1931.27,1454276.57
Rice,15,2017,March,2061.39,1206036.51
Rice,15,2017,April,1965.75,1090641.68
Rice,15,2017,May,1866.83,1416843.03
Rice,15,2017,June,1923.68,1111328.8
Rice,15,2017,July,2126.1,763295.1
Rice,15,2017,August,2191.86,721895.89
Rice,15,2017,September,2162.26,893577.06
Rice,15,2017,October,1840.69,9449554.48
Rice,15,2017,November,1977.35,7484020.87
Rice,15,2017,December,1891.12,5017890.17
Rice,15,2018,January,1975.75,2714814.22
Rice,15,2018,February,2302.11,1264202.89
Rice,15,2018,March,2221.69,1038186.93
Rice,15,2018,April,2126.91,917847.15
Rice,15,2018,May,2053.19,1068929.05
Rice,15,2018,June,2051.68,989140.48
Rice,15,2018,July,2106.55,952018.79
Rice,15,2018,August,2270.45,740919.75
Rice,15,2018,September,2198.37,825074.27
Rice,15,2018,October,2043.03,7542854.46
Rice,15,2018,November,2102.99,6172219.01
Rice,15,2018,December,2089.55,3854945.42
Rice,15,2019,January,2055.47,3764115.24
Rice,15,2019,February,2289.27,1480974.25
Rice,15,2019,March,2366.12,1120138.38
Rice,15,2019,April,2320.89,875467.41
Rice,15,2019,May,2177.57,1080510.86
Rice,15,2019,June,2126.81,1034152.99
Rice,15,2019,July,2166.96,775685.35
Rice,15,2019,August,2291.92,732462.98
Rice,15,2019,September,2261.81,1245830.24
Rice,15,2019,October,1964.31,7703756.18
Rice,15,2019,November,2065.42,5957384.86
Rice,15,2019,December,2061.77,4102146.53
Rice,15,2020,January,2009.46,3003965.0
Rice,15,2020,February,2069.64,1664479.86
Rice,15,2020,March,2228.81,713186.84
Rice,15,2020,April,2323.21,622960.62
Rice,15,2020,May,2030.14,1104899.94
Rice,15,2020,June,2122.94,948430.63
Rice,15,2020,July,2247.28,548613.95
Rice,15,2020,August,2302.66,423466.99
Rice,15,2020,September,2197.74,485253.54
Rice,15,2020,October,1903.86,6802329.61
Rice,15,2020,November,1985.58,3339908.19
Rice,15,2020,December,2011.77,3273321.83
Rice,15,2021,January,1977.38,2339949.39
Rice,15,2021,February,2113.37,720437.64
Rice,15,2021,March,2160.4,611659.06
Rice,15,2021,April,2285.55,431592.74
Rice,15,2021,May,2009.65,615669.9
Rice,15,2021,June,1975.66,704023.59
Rice,15,2021,July,2146.3,510087.59
Rice,15,2021,August,2236.49,448931.64
Rice,15,2021,September,2272.4,489131.66
Rice,15,2021,October,2057.57,6026406.25
Rice,15,2021,November,2350.27,3943328.62
Rice,15,2021,December,2243.06,3821222.28
Rice,15,2022,January,2218.15,2993724.39
Rice,15,2022,February,2448.57,1069626.72
Rice,15,2022,March,2429.54,686173.43
Rice,15,2022,April,2244.95,722596.38
Rice,15,2022,May,2042.87,874715.99
Rice,15,2022,June,2245.66,753536.71
Rice,15,2022,July,2378.57,679824.43
Rice,15,2022,August,2443.61,740841.39
Rice,15,2022,September,2570.73,716361.48
Rice,15,2022,October,2281.47,5859513.48
Rice,15,2022,November,2535.39,7680370.21
Rice,15,2022,December,2517.3,6357826.85
Rice,15,2023,January,2478.96,3450328.37
Rice,15,2023,February,2640.27,1372024.7
Rice,15,2023,March,2558.0,1067318.54
Rice,15,2023,April,2420.22,829195.47
Rice,15,2023,May,2295.37,1160244.16
Rice,15,2023,June,2547.37,916912.57
Rice,15,2023,July,2760.4,782825.52
Rice,15,2023,August,2801.71,748951.06
Rice,15,2023,September,2750.56,1238483.86
Rice,15,2023,October,2439.28,8465951.91
Rice,15,2023,November,2747.25,6173686.9
Rice,15,2023,December,2685.74,4417001.07
Rice,15,2024,January,2419.81,4226245.39
Rice,15,2024,February,2827.73,1389559.76
Rice,15,2024,March,2978.51,1066413.19
Rice,15,2024,April,2749.38,898437.67
Rice,15,2024,May,2617.3,1221575.25
Rice,15,2024,June,2797.31,1076661.41
Rice,15,2024,July,2795.18,938107.3
Rice,15,2024,August,2887.79,879573.82
Rice,15,2024,September,2877.58,1146447.2
Rice,15,2024,October,2471.53,4224446.44
Rice,15,2024,November,,
Rice,15,2024,December,,
Soybean,16,2011,January,2230.1,921933.31
Soybean,16,2011,February,2297.66,493028.13
Soybean,16,2011,March,2193.71,224638.83
Soybean,16,2011,April,2253.48,164619.15
Soybean,16,2011,May,2241.08,159862.58
Soybean,16,2011,June,2201.38,232466.47
Soybean,16,2011,July,2178.91,409375.28
Soybean,16,2011,August,2240.16,242214.42
Soybean,16,2011,September,2061.25,316562.32
Soybean,16,2011,October,1979.01,1785044.21
Soybean,16,2011,November,2042.33,2604271.07
Soybean,16,2011,December,2192.13,1397804.15
Soybean,16,2012,January,2339.44,749093.78
Soybean,16,2012,February,2360.04,530287.42
Soybean,16,2012,March,2534.61,336992.08
Soybean,16,2012,April,2964.92,240166.87
Soybean,16,2012,May,3248.82,266009.47
Soybean,16,2012,June,3330.7,239221.0
Soybean,16,2012,July,4099.11,277093.13
Soybean,16,2012,August,4104.21,63412.23
Soybean,16,2012,September,3297.42,72329.31
Soybean,16,2012,October,2975.18,2287030.39
Soybean,16,2012,November,3109.72,1759914.18
Soybean,16,2012,December,3107.98,1129407.35
Soybean,16,2013,January,3111.66,737249.74
Soybean,16,2013,February,3143.15,642363.99
Soybean,16,2013,March,3280.87,492959.52
Soybean,16,2013,April,3751.56,245318.31
Soybean,16,2013,May,3661.98,235129.02
Soybean,16,2013,June,3602.86,475770.86
Soybean,16,2013,July,3402.05,451121.04
Soybean,16,2013,August,3336.16,257543.94
Soybean,16,2013,September,3231.25,610812.0
Soybean,16,2013,October,3216.22,1579752.52
Soybean,16,2013,November,3569.24,1072528.66
Soybean,16,2013,December,3569.79,681765.19
Soybean,16,2014,January,3503.46,433399.72
Soybean,16,2014,February,3600.1,460064.76
Soybean,16,2014,March,3776.01,370261.83
Soybean,16,2014,April,4102.85,195860.22
Soybean,16,2014,May,4386.16,192565.43
Soybean,16,2014,June,3965.7,229538.21
Soybean,16,2014,July,3856.38,211362.97
Soybean,16,2014,August,3575.49,152624.39
Soybean,16,2014,September,3215.72,143863.26
Soybean,16,2014,October,2859.74,1016637.93
Soybean,16,2014,November,3062.43,1675485.48
Soybean,16,2014,December,3128.33,926610.09
Soybean,16,2015,January,3227.94,417272.11
Soybean,16,2015,February,3188.4,383855.83
Soybean,16,2015,March,3132.0,261502.63
Soybean,16,2015,April,3407.67,254937.97
Soybean,16,2015,May,3768.59,273729.94
Soybean,16,2015,June,3470.67,317792.02
Soybean,16,2015,July,3240.85,268586.8
Soybean,16,2015,August,3109.06,166232.62
Soybean,16,2015,September,3211.15,349243.4
Soybean,16,2015,October,3605.19,1145477.67
Soybean,16,2015,November,3542.59,689954.26
Soybean,16,2015,December,3512.06,502132.09
Soybean,16,2016,January,3512.29,284468.32
Soybean,16,2016,February,3504.76,266621.83
Soybean,16,2016,March,3502.89,150385.2
Soybean,16,2016,April,3788.07,214404.71
Soybean,16,2016,May,3744.46,270337.67
Soybean,16,2016,June,3673.34,344559.77
Soybean,16,2016,July,3522.08,199125.25
Soybean,16,2016,August,3411.24,134921.84
Soybean,16,2016,September,3002.05,181504.11
Soybean,16,2016,October,2768.41,1034521.59
Soybean,16,2016,November,2785.97,831787.04
Soybean,16,2016,December,2793.5,851211.41
Soybean,16,2017,January,2809.63,697855.66
Soybean,16,2017,February,2765.76,462071.7
Soybean,16,2017,March,2718.06,312529.12
Soybean,16,2017,April,2784.87,283956.93
Soybean,16,2017,May,2748.34,287615.09
Soybean,16,2017,June,2693.78,180679.51
Soybean,16,2017,July,2759.0,359572.65
Soybean,16,2017,August,2839.99,256220.67
Soybean,16,2017,September,2814.91,297018.57
Soybean,16,2017,October,2597.95,1148474.7
Soybean,16,2017,November,2596.8,1499042.91
Soybean,16,2017,December,2807.55,814281.98
Soybean,16,2018,January,3148.57,427948.1
Soybean,16,2018,February,3506.14,320510.52
Soybean,16,2018,March,3527.59,231757.49
Soybean,16,2018,April,3528.52,240936.05
Soybean,16,2018,May,3469.98,271332.11
Soybean,16,2018,June,3324.78,175703.35
Soybean,16,2018,July,3320.27,241714.21
Soybean,16,2018,August,3255.4,195082.72
Soybean,16,2018,September,3110.1,268029.83
Soybean,16,2018,October,2986.04,1676781.38
Soybean,16,2018,November,3163.22,1193525.0
Soybean,16,2018,December,3176.43,1098766.28
Soybean,16,2019,January,3339.39,952294.91
Soybean,16,2019,February,3569.84,363775.07
Soybean,16,2019,March,3504.31,231730.77
Soybean,16,2019,April,3587.93,277086.99
Soybean,16,2019,May,3528.23,250379.54
Soybean,16,2019,June,3512.97,286440.83
Soybean,16,2019,July,3374.72,346707.89
Soybean,16,2019,August,3493.79,196652.24
Soybean,16,2019,September,3660.03,173219.95
Soybean,16,2019,October,3327.18,914059.81
Soybean,16,2019,November,3515.67,1552942.46
Soybean,16,2019,December,3860.61,892669.98
Soybean,16,2020,January,4003.55,444677.21
Soybean,16,2020,February,3809.82,243045.57
Soybean,16,2020,March,3536.87,79361.92
Soybean,16,2020,April,3557.56,7347.88
Soybean,16,2020,May,3654.87,107320.95
Soybean,16,2020,June,3621.63,309685.37
Soybean,16,2020,July,3526.69,249381.19
Soybean,16,2020,August,3573.59,201754.58
Soybean,16,2020,September,3562.22,256314.49
Soybean,16,2020,October,3702.2,766983.65
Soybean,16,2020,November,3972.37,733264.36
Soybean,16,2020,December,4056.92,613093.51
Soybean,16,2021,January,4239.79,454755.31
Soybean,16,2021,February,4512.99,392916.01
Soybean,16,2021,March,5085.09,213100.65
Soybean,16,2021,April,6345.11,91784.48
Soybean,16,2021,May,6961.0,45697.73
Soybean,16,2021,June,6762.26,293228.97
Soybean,16,2021,July,7744.17,209357.44
Soybean,16,2021,August,8626.77,62233.45
Soybean,16,2021,September,6012.26,135585.89
Soybean,16,2021,October,4823.65,848511.51
Soybean,16,2021,November,5471.66,894582.68
Soybean,16,2021,December,6040.54,612545.96
Soybean,16,2022,January,5924.9,470534.69
Soybean,16,2022,February,6393.14,395440.98
Soybean,16,2022,March,7066.63,238309.34
Soybean,16,2022,April,7080.86,218858.47
Soybean,16,2022,May,6605.67,161546.69
Soybean,16,2022,June,6305.98,244580.2
Soybean,16,2022,July,5868.3,303721.66
Soybean,16,2022,August,5686.34,287462.96
Soybean,16,2022,September,4796.13,247379.46
Soybean,16,2022,October,4647.02,1091349.44
Soybean,16,2022,November,5246.06,1354253.91
Soybean,16,2022,December,5256.3,740706.0
Soybean,16,2023,January,5288.29,535273.78
Soybean,16,2023,February,5190.48,496750.64
Soybean,16,2023,March,5062.91,238750.27
Soybean,16,2023,April,5074.4,210586.42
Soybean,16,2023,May,4954.07,255893.02
Soybean,16,2023,June,4885.77,300574.8
Soybean,16,2023,July,4779.46,350360.23
Soybean,16,2023,August,4768.5,258533.06
Soybean,16,2023,September,4533.46,174486.86
Soybean,16,2023,October,4403.94,1503924.45
Soybean,16,2023,November,4810.59,1070943.19
Soybean,16,2023,December,4652.27,627090.76
Soybean,16,2024,January,4479.0,481513.93
Soybean,16,2024,February,4322.78,386615.42
Soybean,16,2024,March,4361.97,318817.24
Soybean,16,2024,April,4490.96,241521.35
Soybean,16,2024,May,4478.08,400940.58
Soybean,16,2024,June,4421.89,440190.77
Soybean,16,2024,July,4320.5,446584.95
Soybean,16,2024,August,4376.19,267572.56
Soybean,16,2024,September,4389.54,406642.4
Soybean,16,2024,October,4174.42,916959.11
Soybean,16,2024,November,,
Soybean,16,2024,December,,
Sunflower,18,2011,January,3124.22,19840.1
Sunflower,18,2011,February,3029.91,21859.0
Sunflower,18,2011,March,2809.44,19574.9
Sunflower,18,2011,April,2765.97,14297.4
Sunflower,18,2011,May,2823.68,8720.44
Sunflower,18,2011,June,2627.36,17136.44
Sunflower,18,2011,July,2670.24,6007.9
Sunflower,18,2011,August,3079.52,4175.5
Sunflower,18,2011,September,3056.39,9864.81
Sunflower,18,2011,October,2878.34,8630.36
Sunflower,18,2011,November,2934.73,6825.1
Sunflower,18,2011,December,3011.4,11103.75
Sunflower,18,2012,January,3015.98,10664.6
Sunflower,18,2012,February,2919.61,6012.2
Sunflower,18,2012,March,2899.4,13578.74
Sunflower,18,2012,April,2973.31,8142.7
Sunflower,18,2012,May,3223.89,6116.75
Sunflower,18,2012,June,2865.38,16248.98
Sunflower,18,2012,July,3373.55,1782.9
Sunflower,18,2012,August,3853.85,4312.5
Sunflower,18,2012,September,3773.85,6088.9
Sunflower,18,2012,October,3422.08,11896.11
Sunflower,18,2012,November,3515.16,7296.5
Sunflower,18,2012,December,3469.24,21483.9
Sunflower,18,2013,January,3220.57,15672.2
Sunflower,18,2013,February,3400.95,5870.0
Sunflower,18,2013,March,3340.81,5418.23
Sunflower,18,2013,April,3362.45,4712.0
Sunflower,18,2013,May,3296.18,4662.91
Sunflower,18,2013,June,3057.77,15228.25
Sunflower,18,2013,July,3178.95,5048.89
Sunflower,18,2013,August,3506.52,1088.66
Sunflower,18,2013,September,3161.93,9848.2
Sunflower,18,2013,October,3023.8,6737.8
Sunflower,18,2013,November,3385.03,2587.3
Sunflower,18,2013,December,3242.83,1457.4
Sunflower,18,2014,January,3198.49,9178.1
Sunflower,18,2014,February,3163.81,4849.97
